Time, Queue Output, Queue Baseline
82.6,0.72342,0.724442
82.8667,0.723876,0.723876
83,0.727212,0.7277
83.2667,0.726947,0.726947
83.4,0.726237,0.726459
83.6667,0.726299,0.726299
83.8,0.726639,0.725757
84.0667,0.728243,0.728243
84.2,0.726807,0.726491
84.4667,0.725613,0.725613
84.6,0.729206,0.729023
84.8667,0.729565,0.729565
85,0.730127,0.731036
85.2667,0.730771,0.730771
85.4,0.728625,0.728129
85.6667,0.727439,0.727439
85.8,0.72658,0.727142
86.0667,0.725285,0.725285
86.2,0.728699,0.72873
86.4667,0.726612,0.726612
86.6,0.727279,0.727497
86.8667,0.728289,0.728289
87,0.727926,0.728477
87.2667,0.728164,0.728164
87.4,0.727763,0.727333
87.6667,0.724259,0.724259
87.8,0.724497,0.724508
88.0667,0.720825,0.720825
88.2,0.721165,0.722105
88.4667,0.719729,0.719729
88.6,0.719104,0.719623
88.8667,0.719772,0.719772
89,0.718504,0.725234
89.2667,0.722706,0.722706
89.4,0.720427,0.722628
89.6667,0.723634,0.723634
89.8,0.721508,0.720774
90.0667,0.724009,0.724009
90.2,0.723837,0.7258
90.4667,0.726569,0.726569
90.6,0.726814,0.72793
90.8667,0.732854,0.732854
91,0.732874,0.733022
91.2667,0.734864,0.734864
91.4,0.734544,0.735375
91.6667,0.736011,0.736011
91.8,0.736897,0.735231
92.0667,0.733994,0.733994
92.2,0.734669,0.734482
92.4667,0.738383,0.738383
92.6,0.741669,0.740151
92.8667,0.735695,0.735695
93,0.733744,0.732761
93.2667,0.730338,0.730338
93.4,0.72962,0.728555
93.6667,0.728168,0.728168
93.8,0.726038,0.727294
94.0667,0.72269,0.72269
94.2,0.72349,0.72349
94.4667,0.728851,0.728851
94.6,0.727743,0.727368
94.8667,0.730845,0.730845
95,0.732975,0.735055
95.2667,0.744049,0.744049
95.4,0.74756,0.750736
95.6667,0.755493,0.755493
95.8,0.762344,0.762512
96.0667,0.769972,0.769972
96.2,0.774346,0.779563
96.4667,0.788842,0.788842
96.6,0.797293,0.800836
96.8667,0.808429,0.808429
97,0.812686,0.816314
97.2667,0.829463,0.829463
97.4,0.834114,0.836693
97.6667,0.843779,0.843779
97.8,0.847868,0.848141
98.0667,0.847537,0.847537
98.2,0.853522,0.855785
98.4667,0.85424,0.85424
98.6,0.854923,0.85719
98.8667,0.867026,0.867026
99,0.871954,0.865387
99.2667,0.867089,0.867089
99.4,0.866371,0.866644
99.6667,0.874752,0.874752
99.8,0.873737,0.870717
100.067,0.855906,0.855906
100.2,0.847587,0.841465
100.467,0.843451,0.843451
100.6,0.841965,0.841863
100.867,0.852168,0.852168
101,0.850244,0.825729
101.267,0.807223,0.807223
101.4,0.796883,0.781202
101.667,0.776231,0.776231
101.8,0.766332,0.771322
102.067,0.769196,0.769196
102.2,0.762017,0.757869
102.467,0.769391,0.769391
102.6,0.770281,0.773488
102.867,0.768751,0.768751
103,0.76778,0.764693
103.267,0.753643,0.753643
103.4,0.732277,0.727872
103.667,0.727899,0.727899
103.8,0.72484,0.723287
104.067,0.724313,0.724313
104.2,0.724477,0.721789
104.467,0.726885,0.726885
104.6,0.724914,0.731153
104.867,0.720408,0.720408
105,0.724196,0.722226
105.267,0.726974,0.726974
105.4,0.725843,0.728313
105.667,0.746288,0.746288
105.8,0.752578,0.751653
106.067,0.75673,0.75673
106.2,0.763819,0.762707
106.467,0.766199,0.766199
106.6,0.774717,0.770448
106.867,0.766273,0.766273
107,0.769184,0.76156
107.267,0.763679,0.763679
107.4,0.764385,0.763296
107.667,0.753066,0.753066
107.8,0.758142,0.749917
108.067,0.743776,0.743776
108.2,0.72777,0.720252
108.467,0.711679,0.711679
108.6,0.702686,0.69876
108.867,0.699236,0.699236
109,0.687749,0.681159
109.267,0.6832,0.6832
109.4,0.684952,0.683266
109.667,0.683048,0.683048
109.8,0.6786,0.671654
110.067,0.6643,0.6643
110.2,0.670105,0.671994
110.467,0.675447,0.675447
110.6,0.681573,0.688245
110.867,0.693337,0.693337
111,0.685775,0.694656
111.267,0.691183,0.691183
111.4,0.691086,0.689256
111.667,0.682771,0.682771
111.8,0.700899,0.704808
112.067,0.718059,0.718059
112.2,0.718293,0.719382
112.467,0.722815,0.722815
112.6,0.728153,0.732047
112.867,0.745867,0.745867
113,0.743538,0.740721
113.267,0.743912,0.743912
113.4,0.747026,0.743401
113.667,0.740838,0.740838
113.8,0.747681,0.74282
114.067,0.7385,0.7385
114.2,0.732948,0.730662
114.467,0.715257,0.715257
114.6,0.698312,0.68176
114.867,0.673317,0.673317
115,0.673063,0.667249
115.267,0.654611,0.654611
115.4,0.645598,0.640733
115.667,0.624247,0.624247
115.8,0.603619,0.593837
116.067,0.573543,0.573543
116.2,0.570742,0.563898
116.467,0.557402,0.557402
116.6,0.543472,0.528911
116.867,0.506315,0.513085
117,0.483763,0.497243
117.267,0.468834,0.489822
117.4,0.461206,0.480169
117.667,0.443352,0.477637
117.8,0.442427,0.463824
118.067,0.444276,0.461066
118.2,0.453652,0.469845
118.467,0.457261,0.464714
118.6,0.462228,0.471097
118.867,0.453379,0.467629
119,0.447835,0.45579
119.267,0.436804,0.439415
119.4,0.425891,0.425536
119.667,0.390849,0.416121
119.8,0.382667,0.39802
120.067,0.380571,0.397903
120.2,0.381457,0.416527
120.467,0.415395,0.438681
120.6,0.401294,0.459751
120.867,0.410436,0.453426
121,0.389932,0.448693
121.267,0.415645,0.445201
121.4,0.376689,0.43364
121.667,0.406195,0.430905
121.8,0.366739,0.427139
122.067,0.401177,0.426979
122.2,0.385172,0.435903
122.467,0.410892,0.431623
122.6,0.368776,0.415368
122.867,0.386779,0.404567
123,0.341908,0.377594
123.267,0.329481,0.34867
123.4,0.298341,0.317561
123.667,0.278114,0.294173
123.8,0.249271,0.278804
124.067,0.259022,0.273189
124.2,0.241042,0.279401
124.467,0.251086,0.268043
124.6,0.222165,0.263903
124.867,0.255366,0.266627
125,0.248507,0.279066
125.267,0.297978,0.312052
125.4,0.294685,0.34174
125.667,0.34885,0.371589
125.8,0.333359,0.400381
126.067,0.391906,0.422274
126.2,0.380618,0.444881
126.467,0.409609,0.436153
126.6,0.394696,0.461241
126.867,0.469443,0.49461
127,0.460738,0.527678
127.267,0.499799,0.526815
127.4,0.481133,0.525383
127.667,0.47892,0.51058
127.8,0.4605,0.480185
128.067,0.449349,0.461343
128.2,0.438919,0.446079
128.467,0.397969,0.416733
128.6,0.389226,0.411411
128.867,0.38676,0.399913
129,0.343231,0.370692
129.267,0.325446,0.345787
129.4,0.315981,0.331221
129.667,0.293725,0.306464
129.8,0.281477,0.288208
130.067,0.232689,0.249209
130.2,0.209438,0.215868
130.467,0.17072,0.17923
130.6,0.153248,0.160704
130.867,0.137004,0.142767
131,0.124577,0.121686
131.267,0.10215,0.10215
131.4,0.0896481,0.0781963
131.667,0.0607005,0.0607005
131.8,0.0465096,0.0472978
132.067,0.0444651,0.0444651
132.2,0.043396,0.0432399
132.467,0.0501695,0.0501695
