Time, Moving Output, Moving Baseline
100.467,0.53412,0.51621
100.667,0.52862,0.506432
100.867,0.52891,0.509565
101.067,0.52873,0.514154
101.267,0.51395,0.513389
101.467,0.53765,0.521536
101.667,0.5444,0.515906
101.867,0.53815,0.514419
102.067,0.53505,0.510373
102.267,0.54498,0.516491
102.467,0.53998,0.512043
102.667,0.53372,0.512858
102.867,0.52976,0.518282
103.067,0.53174,0.525153
103.267,0.53638,0.526741
103.467,0.53193,0.532925
103.667,0.55009,0.539508
103.867,0.55671,0.548447
104.067,0.56181,0.553991
104.267,0.56902,0.561491
104.467,0.5815,0.571405
104.667,0.59414,0.579447
104.867,0.59556,0.585424
105.067,0.59089,0.579408
105.267,0.60631,0.600392
105.467,0.61177,0.604477
105.667,0.62662,0.622527
105.867,0.64097,0.630529
106.067,0.65206,0.633604
106.267,0.65624,0.645797
106.467,0.68112,0.658974
106.667,0.70278,0.668451
106.867,0.72334,0.683013
107.067,0.72536,0.696525
107.267,0.7245,0.698464
107.467,0.74966,0.705343
107.667,0.74019,0.705132
107.867,0.75419,0.703205
108.067,0.7437,0.689068
108.267,0.73318,0.669657
108.467,0.72075,0.661358
108.667,0.7076,0.642633
108.867,0.68884,0.630931
109.067,0.68224,0.618937
109.267,0.68212,0.622449
109.467,0.68599,0.627759
109.667,0.68586,0.630252
109.867,0.67768,0.618047
110.067,0.676,0.614711
110.267,0.65983,0.613588
110.467,0.64884,0.60047
110.667,0.64939,0.597013
110.867,0.66662,0.608367
111.067,0.67394,0.601937
111.267,0.66379,0.599717
111.467,0.65692,0.597543
111.667,0.67097,0.619971
111.867,0.67375,0.627431
112.067,0.67648,0.62662
112.267,0.66869,0.624813
112.467,0.665,0.608753
112.667,0.66276,0.606892
112.867,0.64955,0.59379
113.067,0.64236,0.582463
113.267,0.62467,0.573758
113.467,0.60695,0.568526
113.667,0.60703,0.564105
113.867,0.58276,0.547089
114.067,0.58531,0.53655
114.267,0.60428,0.551873
114.467,0.60503,0.545938
114.667,0.58753,0.546594
114.867,0.58589,0.547764
115.067,0.56554,0.53991
115.267,0.55677,0.520155
115.467,0.54689,0.525848
115.667,0.53008,0.510092
115.867,0.5449,0.523616
116.067,0.52161,0.514407
116.267,0.55551,0.518364
116.467,0.54903,0.521009
116.667,0.55279,0.527635
116.867,0.5384,0.513085
117.067,0.54097,0.497243
117.267,0.52909,0.489822
117.467,0.51709,0.480169
117.667,0.50863,0.477637
117.867,0.49069,0.463824
118.067,0.49264,0.461066
118.267,0.50702,0.469845
118.467,0.48717,0.464714
118.667,0.49928,0.471097
118.867,0.49932,0.467629
119.067,0.49013,0.45579
119.267,0.47239,0.439415
119.467,0.46215,0.425536
119.667,0.44105,0.416121
119.867,0.41784,0.39802
120.067,0.42028,0.397903
120.267,0.4397,0.416527
120.467,0.48148,0.438681
120.667,0.50601,0.459751
120.867,0.49164,0.453426
121.067,0.49849,0.448693
121.267,0.49379,0.445201
121.467,0.4753,0.43364
121.667,0.48104,0.430905
121.867,0.47067,0.427139
122.067,0.4757,0.426979
122.267,0.4748,0.435903
122.467,0.48081,0.431623
122.667,0.45258,0.415368
122.867,0.43808,0.404567
123.067,0.39956,0.377594
123.267,0.38736,0.34867
123.467,0.34711,0.317561
123.667,0.31049,0.294173
123.867,0.31253,0.278804
124.067,0.31067,0.273189
124.267,0.31121,0.279401
124.467,0.30047,0.268043
124.667,0.29739,0.263903
124.867,0.30556,0.266627
125.067,0.32372,0.279066
125.267,0.35873,0.312052
125.467,0.39369,0.34174
125.667,0.42712,0.371589
125.867,0.45398,0.400381
126.067,0.47776,0.422274
126.267,0.51037,0.444881
126.467,0.48433,0.436153
126.667,0.50565,0.461241
126.867,0.53599,0.49461
127.067,0.55793,0.527678
